gender,age,no_of_days_subscribed,multi_screen,mail_subscribed,weekly_mins_watched,minimum_daily_mins,maximum_daily_mins,weekly_max_night_mins,videos_watched,maximum_days_inactive,customer_support_calls,churn
0.0,0.3373493975903615,0.2801932367149758,0.0,0.0,0.5058253290643899,0.576388888888889,0.5059125156969444,0.4953703703703703,0.7619047619047619,0.625,1.0,0
0.0,0.3373493975903615,0.38647342995169076,0.0,0.0,0.3738438278192813,0.15277777777777776,0.3738488907492675,0.5787037037037037,0.38095238095238093,0.125,0.2857142857142857,0
1.0,0.4096385542168675,0.3188405797101449,0.0,0.0,0.3991017431519032,0.1319444444444444,0.39917329426538306,0.5324074074074074,0.2857142857142857,0.125,0.5714285714285714,0
1.0,0.8192771084337349,0.6183574879227053,0.0,0.0,0.625,0.1319444444444444,0.625,0.5787037037037037,0.9523809523809523,0.125,0.5714285714285714,0
1.0,0.2891566265060241,0.2946859903381642,0.0,0.0,0.3798914976876557,0.6388888888888888,0.3799183758894936,0.6342592592592591,0.2857142857142857,0.625,0.0,0
1.0,0.891566265060241,0.4541062801932367,0.0,1.0,0.7843738882959801,0.4930555555555556,0.7844809543742152,0.4675925925925926,0.47619047619047616,0.375,0.2857142857142857,0
0.0,0.6265060240963856,0.3623188405797101,0.0,0.0,0.6548826040554963,0.2569444444444444,0.6549288405190455,0.2546296296296296,0.19047619047619047,0.125,0.5714285714285714,0
0.0,0.31325301204819284,0.17391304347826086,0.0,0.0,0.5364194236926361,0.6875,0.5364692339891168,0.6527777777777777,0.09523809523809523,0.625,0.0,0
0.0,0.5542168674698795,0.38164251207729466,0.0,0.0,1.0,0.2569444444444444,1.0,0.7083333333333333,0.7619047619047619,0.125,0.0,0
0.0,0.6024096385542168,0.9130434782608695,0.0,0.0,0.45922269654927067,0.4097222222222222,0.45924026789451655,0.4305555555555555,0.47619047619047616,0.375,0.2857142857142857,0
0.0,0.6506024096385543,0.8067632850241545,0.0,1.0,0.2030860903593027,0.5833333333333334,0.20306613645876934,0.7175925925925926,0.19047619047619047,0.625,0.5714285714285714,0
0.0,0.5060240963855422,0.7971014492753623,1.0,1.0,0.31265563856278905,0.4027777777777778,0.31252616157388025,0.7731481481481481,0.6666666666666666,0.375,0.5714285714285714,0
0.0,0.48192771084337355,0.19806763285024154,0.0,0.0,0.7146478121664888,0.5277777777777778,0.7145772289660945,0.41203703703703703,0.38095238095238093,0.375,0.0,0
1.0,0.6024096385542168,0.4589371980676328,0.0,0.0,0.7829509071504803,0.5902777777777778,0.7830159062369193,0.37499999999999994,0.38095238095238093,0.625,1.0,0
0.0,0.1927710843373494,0.3623188405797101,1.0,0.0,0.8288420490928496,0.625,0.828850983675178,0.34722222222222215,0.6666666666666666,0.625,0.2857142857142857,0
1.0,0.26506024096385544,0.4492753623188405,0.0,0.0,0.5346406972607614,0.3125,0.5345856006697363,0.4675925925925926,0.47619047619047616,0.375,0.2857142857142857,0
1.0,0.6506024096385543,0.3623188405797101,0.0,1.0,0.5314389896833867,0.48611111111111105,0.5314462118041021,0.5694444444444444,0.47619047619047616,0.375,0.2857142857142857,0
0.0,0.1927710843373494,0.36714975845410625,0.0,0.0,0.4364549982212736,0.2569444444444444,0.4364273754709084,0.18055555555555552,0.2857142857142857,0.125,0.5714285714285714,0
1.0,0.43373493975903615,0.25603864734299514,0.0,1.0,0.2550249021700462,0.576388888888889,0.2549706990372541,0.33796296296296297,0.38095238095238093,0.625,0.5714285714285714,0
1.0,0.31325301204819284,0.1932367149758454,0.0,0.0,0.4232924226254002,0.5625,0.4232419422352448,0.2731481481481482,0.47619047619047616,0.375,0.2857142857142857,0
1.0,0.2891566265060241,0.251207729468599,0.0,1.0,0.37491106367840626,0.7013888888888888,0.3748953537044789,0.4583333333333333,0.47619047619047616,0.625,0.8571428571428571,0
1.0,0.38554216867469887,0.6280193236714975,0.0,0.0,0.4023034507292778,0.513888888888889,0.4023126831310172,0.33796296296296297,0.2857142857142857,0.375,0.0,0
1.0,0.8192771084337349,0.4685990338164251,0.0,1.0,0.2870419779437922,0.625,0.2869924654667225,0.5879629629629628,0.09523809523809523,0.625,0.2857142857142857,0
0.0,0.5542168674698795,0.429951690821256,0.0,1.0,0.5104500177872644,0.32638888888888884,0.5105169526998744,0.7175925925925926,0.2857142857142857,0.375,0.2857142857142857,0
1.0,0.21686746987951805,0.7004830917874395,1.0,0.0,0.4261383849163998,0.43055555555555547,0.42617203850983676,0.4768518518518518,0.2857142857142857,0.375,0.5714285714285714,0
1.0,0.43373493975903615,0.24154589371980675,1.0,0.0,0.4030149413020278,0.7708333333333334,0.402940560904144,0.42129629629629634,0.38095238095238093,0.625,0.0,0
0.0,0.9156626506024097,0.47826086956521735,0.0,1.0,0.4866150836001422,0.3055555555555556,0.48665759732105485,0.2361111111111111,0.19047619047619047,0.125,0.0,0
1.0,0.5301204819277108,0.6038647342995168,0.0,0.0,0.29202241195304157,0.5902777777777778,0.2920154876517371,0.5509259259259258,0.2857142857142857,0.625,0.2857142857142857,0
1.0,0.7469879518072289,0.46376811594202894,0.0,1.0,0.2873977232301672,0.3680555555555556,0.287411050648807,0.4953703703703703,0.47619047619047616,0.375,0.8571428571428571,0
0.0,0.3614457831325301,0.35265700483091783,0.0,1.0,0.545668801138385,0.8055555555555555,0.545678107994977,0.42129629629629634,0.2857142857142857,0.625,0.5714285714285714,0
0.0,0.6987951807228916,0.41062801932367143,0.0,1.0,0.29415688367129134,0.7152777777777778,0.2941084135621599,0.5231481481481481,0.38095238095238093,0.625,0.2857142857142857,0
1.0,0.1927710843373494,0.4541062801932367,0.0,1.0,0.002090003557452813,0.6180555555555556,0.0019359564671410923,0.41203703703703703,0.6666666666666666,0.625,0.0,0
0.0,0.6024096385542168,0.357487922705314,1.0,0.0,0.4496175738171469,0.4930555555555556,0.44961280870657183,0.6898148148148147,0.2857142857142857,0.375,0.8571428571428571,0
0.0,0.38554216867469887,0.12560386473429952,0.0,0.0,0.11521700462468865,0.47916666666666663,0.11516324822101301,0.2268518518518518,0.2857142857142857,0.375,0.2857142857142857,0
1.0,0.5783132530120483,0.30917874396135264,0.0,0.0,0.5250355745286375,0.3125,0.5249581414817915,0.36574074074074076,0.5714285714285714,0.375,0.2857142857142857,0
1.0,1.0,0.7826086956521738,0.0,0.0,0.7377712557808609,0.45833333333333326,0.7378087065717873,0.32870370370370366,0.6666666666666666,0.375,0.0,0
0.0,0.4578313253012049,0.20772946859903382,0.0,0.0,0.3660174315190324,0.3194444444444444,0.36589577228966097,0.2824074074074074,0.38095238095238093,0.375,0.2857142857142857,0
0.0,0.6746987951807228,0.7971014492753623,0.0,0.0,0.8323995019565991,0.5486111111111112,0.8324089577228967,0.6712962962962963,0.47619047619047616,0.375,0.0,0
1.0,0.31325301204819284,0.43961352657004826,0.0,0.0,0.35392209178228384,0.4444444444444444,0.3539660946002512,0.8194444444444444,0.6666666666666666,0.375,0.5714285714285714,0
0.0,0.7469879518072289,0.4009661835748792,0.0,0.0,0.4595784418356457,0.5277777777777778,0.45965885307660115,0.21759259259259262,0.6666666666666666,0.375,0.0,0
1.0,0.3373493975903615,0.21256038647342995,0.0,0.0,0.425071149057275,0.5277777777777778,0.4251255755546254,0.4305555555555555,0.2857142857142857,0.375,0.5714285714285714,0
0.0,0.6024096385542168,0.6714975845410628,0.0,0.0,0.3023390252579153,0.375,0.30227082461280874,0.4398148148148148,0.38095238095238093,0.375,0.2857142857142857,0
1.0,0.3614457831325301,0.5845410628019323,0.0,0.0,0.240439345428673,0.45138888888888884,0.2403202176642947,0.6712962962962963,0.2857142857142857,0.375,0.5714285714285714,0
0.0,0.5060240963855422,0.23671497584541062,0.0,1.0,0.9334311632870866,0.736111111111111,0.9334972791963165,0.5231481481481481,1.0,0.625,0.8571428571428571,0
0.0,0.21686746987951805,0.6328502415458936,0.0,0.0,0.544245819992885,0.5972222222222222,0.544213059857681,0.6712962962962963,0.38095238095238093,0.625,1.0,0
0.0,0.6746987951807228,0.5700483091787439,0.0,1.0,0.6289131981501246,0.3472222222222222,0.6289765592298032,0.4305555555555555,0.47619047619047616,0.375,0.5714285714285714,0
0.0,0.43373493975903615,0.642512077294686,0.0,0.0,0.7189167556029883,0.6111111111111112,0.7189723733779825,0.6342592592592591,0.5714285714285714,0.625,0.2857142857142857,0
0.0,0.8192771084337349,0.42512077294685985,0.0,0.0,0.35854678050515826,0.5416666666666667,0.3585705316031812,0.2453703703703704,0.19047619047619047,0.375,0.5714285714285714,0
1.0,0.5542168674698795,0.5217391304347826,0.0,0.0,0.7982479544646035,0.45138888888888884,0.7982942653830054,0.36574074074074076,0.8571428571428571,0.375,0.2857142857142857,0
1.0,1.0,0.0966183574879227,0.0,1.0,0.32866417644966206,0.6875,0.32864169108413555,0.2916666666666667,0.6666666666666666,0.625,0.8571428571428571,0
0.0,0.4096385542168675,0.8019323671497584,0.0,0.0,0.44855033795802207,0.47916666666666663,0.44856634575136045,0.449074074074074,0.47619047619047616,0.375,0.2857142857142857,0
0.0,0.8192771084337349,0.357487922705314,0.0,1.0,0.2745908929206688,0.08333333333333329,0.27464420259522815,0.625,0.6666666666666666,0.125,0.8571428571428571,0
1.0,0.6024096385542168,0.41062801932367143,0.0,0.0,0.29807008182141587,0.2569444444444444,0.2980849727919632,0.6712962962962963,0.7619047619047619,0.125,0.8571428571428571,0
0.0,0.5542168674698795,0.1642512077294686,0.0,1.0,0.7164265385983637,0.4444444444444444,0.7164608622854751,0.19907407407407401,0.38095238095238093,0.375,0.2857142857142857,0
1.0,0.31325301204819284,0.8502415458937197,0.0,0.0,0.6847652081109925,0.6597222222222222,0.6848576810380912,0.2824074074074074,0.6666666666666666,0.625,0.5714285714285714,0
1.0,0.4578313253012049,0.5845410628019323,0.0,0.0,0.6836979722518677,0.6180555555555556,0.6838112180828799,0.41203703703703703,0.19047619047619047,0.625,0.0,0
1.0,0.31325301204819284,0.5652173913043478,0.0,0.0,0.3560565635005336,0.3402777777777778,0.35605902051067395,1.0,0.09523809523809523,0.375,0.0,0
1.0,0.38554216867469887,0.4154589371980676,1.0,1.0,0.6449217360369974,0.5902777777777778,0.6448827961490163,0.7175925925925926,0.2857142857142857,0.625,0.2857142857142857,0
1.0,0.6265060240963856,0.4541062801932367,0.0,1.0,0.31728032728566347,0.6180555555555556,0.31733989116785266,0.6342592592592591,0.2857142857142857,0.625,0.2857142857142857,0
1.0,0.4096385542168675,0.49275362318840576,1.0,0.0,0.07999822127356807,0.4444444444444444,0.08000209292591043,0.2916666666666667,0.38095238095238093,0.375,0.8571428571428571,0
1.0,0.6746987951807228,0.6473429951690821,0.0,0.0,0.7345695482034864,0.6666666666666666,0.7346693177061532,0.5787037037037037,0.47619047619047616,0.625,0.2857142857142857,0
0.0,0.38554216867469887,0.6908212560386473,0.0,0.0,0.5719939523301316,0.7083333333333333,0.5720489744663039,0.6712962962962963,0.19047619047619047,0.625,0.2857142857142857,0
0.0,0.3373493975903615,0.7101449275362318,0.0,1.0,0.7562700106723588,0.6458333333333334,0.7562264545835078,0.4861111111111111,0.09523809523809523,0.625,0.2857142857142857,0
1.0,0.2409638554216868,0.3333333333333333,0.0,0.0,0.3058964781216648,0.45833333333333326,0.30582879866052737,0.4583333333333333,0.19047619047619047,0.375,0.0,0
1.0,0.7228915662650603,0.714975845410628,0.0,0.0,0.44926182853077196,0.36111111111111105,0.44919422352448724,0.7824074074074072,0.5714285714285714,0.375,1.0,0
0.0,0.3614457831325301,0.25603864734299514,1.0,0.0,0.5342849519743864,0.4652777777777777,0.5343763080786941,0.5972222222222221,0.19047619047619047,0.375,0.5714285714285714,0
1.0,0.6746987951807228,0.3961352657004831,0.0,0.0,0.5762628957666311,0.26388888888888884,0.5762348262871495,0.32870370370370366,0.38095238095238093,0.125,0.0,0
1.0,0.6024096385542168,0.14009661835748793,0.0,0.0,0.665554962646745,0.6597222222222222,0.6656027626622016,0.8101851851851851,0.2857142857142857,0.625,0.0,0
1.0,0.43373493975903615,0.2657004830917874,0.0,0.0,0.4339647812166489,0.8194444444444445,0.433915864378401,0.6342592592592591,0.09523809523809523,0.625,1.0,0
1.0,0.14457831325301213,0.4444444444444444,0.0,0.0,0.5349964425471363,0.35416666666666663,0.5350041858518209,0.6898148148148147,0.2857142857142857,0.375,0.8571428571428571,0
1.0,0.7228915662650603,0.3429951690821256,0.0,0.0,0.48092315901814303,0.6111111111111112,0.48100669736291335,0.4583333333333333,0.2857142857142857,0.625,0.2857142857142857,0
1.0,0.38554216867469887,0.4347826086956521,0.0,1.0,0.8277748132337248,0.45833333333333326,0.8278045207199665,0.625,0.19047619047619047,0.375,0.2857142857142857,0
1.0,0.4578313253012049,0.5265700483091788,1.0,0.0,0.8999911063678407,0.798611111111111,0.9000104646295521,0.41203703703703703,0.38095238095238093,0.625,0.0,0
1.0,0.7228915662650603,0.6570048309178743,0.0,0.0,0.2496887228744219,0.5208333333333334,0.24973838426119713,0.16203703703703703,0.2857142857142857,0.375,0.8571428571428571,0
0.0,0.38554216867469887,0.714975845410628,0.0,0.0,0.7192725008893632,0.48611111111111105,0.7193909585600669,0.3101851851851852,0.2857142857142857,0.375,0.8571428571428571,0
0.0,0.48192771084337355,0.2608695652173913,0.0,1.0,0.320837780149413,0.5555555555555556,0.3208978652155714,0.625,0.47619047619047616,0.375,1.0,0
0.0,0.5301204819277108,0.3429951690821256,1.0,1.0,0.35392209178228384,0.17361111111111108,0.3539660946002512,0.38425925925925924,0.5714285714285714,0.125,0.0,0
0.0,0.4578313253012049,0.6135265700483091,0.0,0.0,0.625,0.673611111111111,0.625,0.2546296296296296,0.38095238095238093,0.625,0.2857142857142857,0
1.0,0.48192771084337355,0.6328502415458936,0.0,0.0,0.14509960868018495,0.5069444444444445,0.1450920887400586,0.6342592592592591,0.19047619047619047,0.375,0.0,0
0.0,0.3373493975903615,0.7004830917874395,0.0,0.0,0.3877178939879046,0.3402777777777778,0.38766220175805777,0.4953703703703703,0.38095238095238093,0.375,1.0,0
0.0,0.5060240963855422,0.642512077294686,0.0,1.0,0.6278459622909995,0.38888888888888884,0.6279300962745918,0.33796296296296297,0.19047619047619047,0.375,0.0,0
0.0,0.5301204819277108,0.4734299516908212,0.0,0.0,0.08035396655994301,0.3819444444444444,0.08021138551695273,0.6898148148148147,0.47619047619047616,0.375,0.2857142857142857,0
1.0,0.5060240963855422,0.5120772946859903,0.0,0.0,0.5485147634293845,0.673611111111111,0.5486082042695689,0.5509259259259258,0.09523809523809523,0.625,0.5714285714285714,0
0.0,0.4578313253012049,0.178743961352657,0.0,1.0,0.5581198861615084,0.06249999999999992,0.5580263708664714,0.5324074074074074,0.19047619047619047,0.125,0.0,0
1.0,0.2409638554216868,0.3043478260869565,0.0,0.0,0.45424226254002137,0.4930555555555556,0.45421724570950184,0.4768518518518518,0.2857142857142857,0.375,0.5714285714285714,0
1.0,0.6265060240963856,0.826086956521739,0.0,1.0,0.8345339736748489,0.4027777777777778,0.8345018836333193,0.7083333333333333,0.19047619047619047,0.375,0.2857142857142857,0
0.0,0.43373493975903615,0.38164251207729466,1.0,0.0,0.529304517965137,0.7569444444444444,0.5293532858936794,0.6435185185185184,0.2857142857142857,0.625,0.5714285714285714,0
0.0,0.5301204819277108,0.41062801932367143,0.0,1.0,0.6587958022056208,0.4722222222222222,0.658905399748849,0.3194444444444445,0.19047619047619047,0.375,0.0,0
1.0,0.6746987951807228,0.3913043478260869,0.0,0.0,0.5296602632515119,0.5277777777777778,0.5295625784847215,0.33796296296296297,0.47619047619047616,0.375,0.8571428571428571,0
1.0,0.5060240963855422,0.6570048309178743,1.0,0.0,0.33720206332266095,0.6458333333333334,0.337222687316869,0.3194444444444445,0.19047619047619047,0.625,0.5714285714285714,0
1.0,0.31325301204819284,0.43961352657004826,0.0,0.0,0.7438189256492354,0.42361111111111105,0.7438781917120133,0.6435185185185184,0.2857142857142857,0.375,0.0,0
0.0,0.43373493975903615,0.7729468599033816,1.0,0.0,0.5310832443970117,0.0,0.5310276266220175,0.8379629629629628,0.5714285714285714,0.0,0.2857142857142857,0
0.0,0.7710843373493976,0.18357487922705315,0.0,1.0,0.360681252223408,0.625,0.36066345751360407,0.7824074074074072,0.47619047619047616,0.625,0.2857142857142857,0
1.0,0.38554216867469887,0.5169082125603864,0.0,0.0,0.5627445748843829,0.4444444444444444,0.5628401004604437,0.2638888888888889,0.2857142857142857,0.375,0.0,0
0.0,0.48192771084337355,0.31400966183574874,0.0,1.0,0.672669868374244,0.3472222222222222,0.6727187107576392,0.6712962962962963,0.09523809523809523,0.375,0.5714285714285714,0
0.0,0.3373493975903615,0.4492753623188405,0.0,0.0,0.4755869797225187,0.3402777777777778,0.47556508999581415,0.4398148148148148,0.09523809523809523,0.375,0.2857142857142857,0
1.0,0.43373493975903615,0.43961352657004826,1.0,0.0,0.7968249733191035,0.4375,0.7968292172457094,0.2453703703703704,0.47619047619047616,0.375,0.0,0
1.0,0.2891566265060241,0.5265700483091788,0.0,1.0,0.6972162931341159,0.4652777777777777,0.6972059439095857,0.32870370370370366,0.5714285714285714,0.375,0.2857142857142857,0
0.0,0.6506024096385543,0.4492753623188405,1.0,1.0,0.5577641408751333,0.45138888888888884,0.557817078275429,0.5231481481481481,0.47619047619047616,0.375,1.0,0
1.0,0.9397590361445782,0.30917874396135264,0.0,1.0,0.8608591248665955,0.625,0.8608727501046463,0.4305555555555555,0.38095238095238093,0.625,0.2857142857142857,0
0.0,0.3614457831325301,0.7777777777777777,0.0,1.0,0.49586446104589116,0.4375,0.4958664713269151,0.5416666666666667,0.7619047619047619,0.375,0.2857142857142857,0
0.0,0.3614457831325301,0.043478260869565216,0.0,0.0,0.5186321593738883,0.5833333333333334,0.5186793637505233,0.09722222222222227,0.5714285714285714,0.625,0.5714285714285714,0
0.0,0.4578313253012049,0.6135265700483091,0.0,0.0,0.22407506225542506,0.23611111111111108,0.22399539556299705,0.449074074074074,0.6666666666666666,0.125,0.0,0
1.0,0.3614457831325301,0.748792270531401,1.0,0.0,0.842004624688723,0.3680555555555556,0.8420364169108414,0.4583333333333333,0.2857142857142857,0.375,0.2857142857142857,0
1.0,0.2891566265060241,0.47826086956521735,0.0,1.0,0.6246442547136251,0.5972222222222222,0.6245814148179155,1.0,0.38095238095238093,0.625,0.2857142857142857,0
1.0,0.4096385542168675,0.29951690821256033,0.0,0.0,0.15185876912130908,0.6944444444444444,0.15178945165341148,0.39351851851851855,0.2857142857142857,0.625,0.0,0
0.0,0.5301204819277108,0.5700483091787439,0.0,1.0,0.43040732835289924,0.24999999999999992,0.4303578903306824,0.42129629629629634,0.7619047619047619,0.125,0.2857142857142857,0
0.0,0.3614457831325301,0.5120772946859903,1.0,0.0,0.5481590181430096,0.5694444444444444,0.5481896190874842,0.4305555555555555,0.6666666666666666,0.625,0.5714285714285714,0
1.0,0.43373493975903615,0.5314009661835748,0.0,0.0,0.47131803628601915,0.3402777777777778,0.47137923817496863,0.5324074074074074,0.2857142857142857,0.375,1.0,0
0.0,1.0,0.251207729468599,0.0,0.0,0.5862237637851297,0.5347222222222222,0.5862808706571787,0.8842592592592591,0.19047619047619047,0.375,0.8571428571428571,0
0.0,0.09638554216867473,0.4685990338164251,0.0,1.0,0.08640163642831727,0.0,0.08628087065717877,0.34722222222222215,0.0,0.0,0.5714285714285714,0
0.0,0.31325301204819284,0.3188405797101449,0.0,0.0,0.4674048381358947,0.6180555555555556,0.4674026789451654,0.5972222222222221,0.38095238095238093,0.625,0.5714285714285714,0
1.0,0.2891566265060241,0.536231884057971,0.0,0.0,0.46313589469939526,0.5694444444444444,0.4632168271243198,0.41203703703703703,0.5714285714285714,0.625,0.0,0
0.0,0.14457831325301213,0.4492753623188405,0.0,0.0,0.5033351120597651,0.43055555555555547,0.503401004604437,0.4675925925925926,0.19047619047619047,0.375,1.0,0
0.0,0.31325301204819284,0.608695652173913,0.0,0.0,0.35321060120953396,0.4027777777777778,0.353128924236082,0.38425925925925924,0.38095238095238093,0.375,0.5714285714285714,0
1.0,0.5060240963855422,0.7729468599033816,0.0,0.0,0.11557274991106364,0.6111111111111112,0.11558183340309755,0.41203703703703703,0.19047619047619047,0.625,0.5714285714285714,0
1.0,0.6024096385542168,0.3333333333333333,0.0,0.0,0.3357790821771612,0.3194444444444444,0.335757639179573,0.6157407407407407,0.5714285714285714,0.375,0.8571428571428571,0
0.0,0.3614457831325301,0.28985507246376807,0.0,1.0,0.8836268231945927,0.38888888888888884,0.8836856425282544,0.02314814814814814,0.2857142857142857,0.375,0.0,0
0.0,0.5301204819277108,0.7584541062801932,0.0,0.0,0.4823461401636429,0.5555555555555556,0.482262452909167,0.4768518518518518,0.5714285714285714,0.375,0.2857142857142857,0
0.0,0.7228915662650603,0.5169082125603864,0.0,0.0,0.22300782639630023,0.3402777777777778,0.22294893260778573,0.39351851851851855,0.2857142857142857,0.375,0.2857142857142857,0
1.0,0.6265060240963856,0.43961352657004826,0.0,1.0,0.3603255069370331,0.5,0.3602448723315195,0.449074074074074,1.0,0.375,0.0,0
0.0,0.6265060240963856,0.5652173913043478,0.0,1.0,0.768365350409107,0.6041666666666666,0.7683654248639599,0.7731481481481481,0.09523809523809523,0.625,0.2857142857142857,0
1.0,0.2409638554216868,0.5072463768115941,0.0,1.0,0.14687833511205972,0.47916666666666663,0.14676642946839683,0.6157407407407407,0.38095238095238093,0.375,0.2857142857142857,0
1.0,0.1927710843373494,0.9227053140096617,0.0,0.0,0.6449217360369974,0.673611111111111,0.6448827961490163,0.33796296296296297,0.5714285714285714,0.625,1.0,0
1.0,0.7469879518072289,0.178743961352657,0.0,0.0,0.3468071860547847,0.7708333333333334,0.3468501465048137,0.2824074074074074,0.2857142857142857,0.625,0.5714285714285714,0
1.0,0.21686746987951805,0.6521739130434782,0.0,0.0,0.7544912842404838,0.5347222222222222,0.7545521138551694,0.5879629629629628,0.2857142857142857,0.375,0.5714285714285714,0
0.0,0.26506024096385544,0.49275362318840576,0.0,0.0,0.3923425827107791,0.513888888888889,0.3922666387609879,0.5324074074074074,0.7619047619047619,0.375,1.0,0
0.0,0.5060240963855422,0.5555555555555555,0.0,1.0,0.569503735325507,0.3680555555555556,0.5695374633737966,0.4953703703703703,0.38095238095238093,0.375,0.2857142857142857,0
1.0,0.38554216867469887,0.2318840579710145,0.0,1.0,0.6193080754180007,0.3472222222222222,0.6193491000418586,0.5601851851851851,1.0,0.375,0.8571428571428571,0
0.0,0.1927710843373494,0.5652173913043478,0.0,0.0,0.5232568480967628,0.6388888888888888,0.5232838007534534,0.4675925925925926,0.5714285714285714,0.625,0.2857142857142857,0
0.0,0.43373493975903615,0.18840579710144928,0.0,1.0,0.3834489505514052,0.22222222222222218,0.38347634993721225,0.5138888888888888,0.47619047619047616,0.125,0.5714285714285714,0
